cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",10/7/2016,10/20/2016,"Ipsos","A-",321,"lv",.0733886,37.03,48.14,,,35.158,48.68272,,,"","http://www.reuters.com/statesofthenation/",47207,73884,10/22/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Kentucky",10/18/2016,10/26/2016,"SurveyMonkey","C-",426,"lv",.0733782,29,60,8,,27.53575,60.46696,4.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47573,74463,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Utah",9/12/2016,9/19/2016,"Dan Jones & Associates","C+",820,"lv",.0732707,25,34,13,12,26.02307,34.60015,8.864213,15.94105,"","https://www.scribd.com/document/325174301/WEB-Presidential-Poll#fullscreen&from_embed",46030,71986,9/25/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Connecticut",10/18/2016,10/26/2016,"SurveyMonkey","C-",614,"lv",.0732314,51,36,7,,49.50435,36.64851,3.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47562,74452,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",10/8/2016,10/16/2016,"SurveyMonkey","C-",1076,"lv",.0732148,43,38,12,,41.91388,39.46152,7.716384,,"","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/",47030,73545,10/18/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Louisiana",10/18/2016,10/26/2016,"SurveyMonkey","C-",435,"lv",.0731478,38,53,4,,36.56157,53.3177,.6544144,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47574,74464,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",8/8/2016,8/10/2016,"Suffolk University","B+",500,"lv",.0730493,36,37,6,,37.57673,41.47642,3.821634,,"","http://www.cbsnews.com/news/donald-trump-narrowly-leads-hillary-clinton-in-iowa/",44826,68674,8/11/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"West Virginia",10/24/2016,10/30/2016,"SurveyMonkey","C-",294,"lv",.0730155,27,59,5,,25.6602,58.43658,2.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47842,74865,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Maryland",10/7/2016,10/20/2016,"Ipsos","A-",369,"lv",.0729556,53.03,28.62,,,51.56244,29.54596,,,"","http://www.reuters.com/statesofthenation/",47202,73879,10/22/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Virginia",8/30/2016,9/1/2016,"Emerson College","B",800,"lv",.07278,44,43,11,,45.94396,44.10847,7.217079,,"","http://media.wix.com/ugd/3bebb2_ce9f61436f9b420dbb5ef12240d1424a.pdf",45274,69636,9/2/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Vermont",10/15/2016,10/19/2016,"Google Consumer Surveys","B",91,"lv",.0725547,48.17,21.49,5.53,,53.04006,29.5941,3.663567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47149,73782,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Alabama",10/24/2016,10/30/2016,"SurveyMonkey","C-",410,"lv",.0723955,36,54,6,,34.68661,53.33247,3.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47794,74817,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",10/24/2016,10/30/2016,"SurveyMonkey","C-",905,"lv",.0723715,40,44,10,,38.65512,43.45659,7.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47809,74832,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",8/27/2016,8/29/2016,"Emerson College","B",800,"lv",.0722928,43.4,44.8,7.7,,45.24462,45.86877,3.918445,,"","http://media.wix.com/ugd/3bebb2_3a8db9da60ec4ceb961732ea0d849022.pdf",45149,69410,8/30/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Alaska",8/27/2016,8/29/2016,"Moore Information","B",500,"lv",.0721476,29,39,10,,32.25997,42.74052,7.14554,,"","http://midnightsunak.com/wp-content/uploads/2016/09/Memo-AK-Senator-Murkowski-Aug2016.pdf",45319,69700,9/4/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Colorado",10/7/2016,10/20/2016,"Ipsos","A-",445,"lv",.0718481,45.01,41.24,,,42.08433,40.95805,,,"","http://www.reuters.com/statesofthenation/",47189,73866,10/22/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Colorado",9/22/2016,9/23/2016,"Gravis Marketing","B-",799,"rv",.0716146,37,41,6,,38.9178,42.60303,3.574836,,"","http://www.breitbart.com/big-government/2016/09/25/exclusive-breitbartgravis-polls-trump-takes-lead-colorado-maintains-lead-ohio/",46031,71987,9/25/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Hawaii",10/18/2016,10/26/2016,"SurveyMonkey","C-",504,"lv",.0714684,49,33,8,,47.49255,33.71676,4.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47567,74457,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Arkansas",10/15/2016,10/19/2016,"Google Consumer Surveys","B",238,"lv",.0713784,27.32,44.58,10.11,,32.2192,52.26728,8.243567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47105,73738,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/26/2016,8/28/2016,"Public Policy Polling","B+",881,"lv",.0712477,42,37,6,,43.67942,39.4393,3.42607,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_83016.pdf",45148,69408,8/30/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"North Dakota",10/24/2016,10/30/2016,"SurveyMonkey","C-",260,"lv",.0712398,32,55,11,,30.64716,54.48795,8.33367,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47828,74851,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Tennessee",10/24/2016,10/30/2016,"SurveyMonkey","C-",455,"lv",.0712235,39,51,5,,37.66954,50.39972,2.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47836,74859,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Mexico",10/24/2016,10/30/2016,"SurveyMonkey","C-",892,"lv",.0711477,45,33,18,,43.65871,32.44243,15.33367,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47825,74848,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",10/7/2016,10/13/2016,"Ipsos","A-",1153,"lv",.0711227,46.13,41.91,,,44.59804,42.5641,,,"","http://reuters.com/statesofthenation/",46852,73298,10/15/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Mississippi",10/18/2016,10/26/2016,"SurveyMonkey","C-",800,"lv",.0707302,42,50,4,,40.57589,50.23486,.6544144,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47580,74470,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",10/18/2016,10/26/2016,"SurveyMonkey","C-",797,"lv",.0704188,37,49,9,,35.53748,49.45695,5.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47581,74471,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Utah",10/24/2016,10/30/2016,"SurveyMonkey","C-",988,"lv",.0701636,30,33,7,26,28.64908,32.41263,4.309115,26.09383,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47838,74861,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",10/24/2016,10/30/2016,"SurveyMonkey","C-",568,"lv",.0701365,39,46,10,,37.66971,45.39908,7.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47819,74842,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",9/3/2016,9/5/2016,"Emerson College","B",600,"lv",.0700027,42,37,14,,44.42804,38.65139,10.26337,,"","http://media.wix.com/ugd/3bebb2_dd659ad4faf34206969d7dbef07995e2.pdf",45413,70712,9/7/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Minnesota",10/7/2016,10/20/2016,"Ipsos","A-",499,"lv",.070001,44.14,32.36,,,41.9853,32.81394,,,"","http://www.reuters.com/statesofthenation/",47205,73882,10/22/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Idaho",10/15/2016,10/19/2016,"Google Consumer Surveys","B",182,"lv",.0699003,26.63,38.39,3.14,,31.51764,46.24263,1.273567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47116,73749,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Massachusetts",10/7/2016,10/20/2016,"Ipsos","A-",476,"lv",.0698116,57,25.36,,,54.87594,26.24802,,,"","http://www.reuters.com/statesofthenation/",47203,73880,10/22/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"South Dakota",10/24/2016,10/30/2016,"SurveyMonkey","C-",266,"lv",.0697741,29,55,12,,27.65671,54.45031,9.33367,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47835,74858,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Oregon",10/24/2016,10/30/2016,"SurveyMonkey","C-",614,"lv",.0696082,51,36,7,,49.65292,35.46523,4.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47831,74854,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Alabama",10/18/2016,10/26/2016,"SurveyMonkey","C-",486,"lv",.0695998,36,52,8,,34.56841,52.2781,4.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47556,74446,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Indiana",10/18/2016,10/26/2016,"SurveyMonkey","C-",784,"lv",.0694459,35,50,12,,33.54101,50.43653,8.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47570,74460,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"District of Columbia",10/15/2016,10/19/2016,"Google Consumer Surveys","B",66,"lv",.0694213,65.81,7.06,7.31,,70.67001,15.30801,5.443567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47110,73743,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Minnesota",10/24/2016,10/30/2016,"SurveyMonkey","C-",639,"lv",.0691985,47,38,9,,45.65731,37.44795,6.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47817,74840,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",8/25/2016,8/27/2016,"MBQF","C+",728,"lv",.0689968,40,39,7,,41.12016,42.28458,4.255481,,"","http://email.connectstrategic.com/t/j-73630F4BD52B12D8",45048,69102,8/29/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Colorado",8/29/2016,8/31/2016,"Magellan Strategies","C",500,"lv",.0686582,41,36,13,,42.8793,38.74834,9.442524,,"","http://magellanstrategies.com/colorado-2016-presidential-voter-opinion-survey/",45427,70734,9/8/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Idaho",8/18/2016,8/31/2016,"Dan Jones & Associates","C+",602,"lv",.0680781,23,44,13,,24.63796,46.73103,9.487846,,"","http://idahopoliticsweekly.com/politics/1218-Bob%20Bernick,%20Idaho%20Politics%20Weekly%20Contributor",45398,70640,9/6/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",9/23/2016,9/23/2016,"Gravis Marketing","B-",949,"lv",.0677972,46,43,3,,46.44488,42.2561,1.268418,,"","https://www.scribd.com/document/325392444/PA-Sept-25-v2#from_embed",46154,72152,9/26/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nebraska",10/24/2016,10/30/2016,"SurveyMonkey","C-",328,"lv",.0672119,33,51,10,,31.66094,50.43366,7.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47821,74844,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",10/24/2016,10/30/2016,"SurveyMonkey","C-",887,"lv",.066958,43,43,11,,41.66455,42.41942,8.33367,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47822,74845,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Ohio",10/20/2016,10/24/2016,"Google Consumer Surveys","B",832,"lv",.0668619,31.5,37.21,6.33,,36.2583,44.35711,5.012764,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47391,74428,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",9/10/2016,9/16/2016,"Saint Leo University","C+",475,"lv",.0668051,49.4,43.6,5.7,,49.97148,48.639,1.522665,,"","http://polls.saintleo.edu/wp-content/uploads/2016/09/SLU-September-2016-Poll_Complete-Findings.pdf",45907,71735,9/20/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",8/19/2016,8/22/2016,"Florida Atlantic University","C+",1200,"lv",.0666548,41,43,8,,43.75481,45.48021,4.738902,,"","https://politicalwire.com/2016/08/24/state-poll-roundup-wednesday-3/",44930,68948,8/24/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Kansas",10/24/2016,10/30/2016,"SurveyMonkey","C-",1176,"lv",.066555,36,47,13,,34.65908,46.44098,10.33367,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47810,74833,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",10/18/2016,10/26/2016,"SurveyMonkey","C-",1337,"lv",.0665019,41,44,9,,39.51077,44.61139,5.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47571,74461,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Maine",10/18/2016,10/26/2016,"SurveyMonkey","C-",410,"lv",.066399,52,35,7,,50.48494,35.76075,3.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47575,74465,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"South Dakota",10/15/2016,10/19/2016,"Google Consumer Surveys","B",101,"lv",.065814,28.25,44.01,2.15,,33.13656,51.87804,.2835668,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47144,73777,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Wyoming",10/15/2016,10/19/2016,"Google Consumer Surveys","B",76,"lv",.0655017,27.37,46.11,5.66,,32.25698,53.97212,3.793567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47153,73786,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Mexico",10/15/2016,10/19/2016,"Google Consumer Surveys","B",249,"lv",.0652594,40.02,26.18,13.27,,44.90855,34.01957,11.40357,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47135,73768,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",8/25/2016,8/28/2016,"Emerson College","B",800,"lv",.0650535,45.9,42.7,6.9,,47.80861,43.89669,3.11679,,"","http://media.wix.com/ugd/3bebb2_865ec63b1c494be78da4af7d7834766c.pdf",45045,69099,8/29/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",10/15/2016,10/19/2016,"Google Consumer Surveys","B",259,"lv",.064975,36.7,35.81,5.29,,41.59437,43.56636,3.423567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47136,73769,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Louisiana",10/24/2016,10/30/2016,"SurveyMonkey","C-",320,"lv",.0642489,36,54,5,,34.68287,53.34722,2.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47812,74835,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/19/2016,10/25/2016,"CVOTER International","C+",1349,"lv",.0640763,49.38,46.52,,,46.50774,43.7254,,,"","http://www.upi.com/Top_News/US/2016/10/27/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-3-points/7581477575891/",47555,74445,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"West Virginia",10/15/2016,10/19/2016,"Google Consumer Surveys","B",111,"lv",.0640095,26.82,45.26,9.31,,31.71003,53.07839,7.443567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47152,73785,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nebraska",10/15/2016,10/19/2016,"Google Consumer Surveys","B",227,"lv",.0639015,31.74,38.71,6.66,,36.63077,46.51784,4.793567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47132,73765,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",8/20/2016,8/28/2016,"University of New Hampshire","B+",417,"lv",.0638713,43,32,12,,45.63003,37.04528,8.438615,,"","https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_summer_preselect090216.pdf",45278,69659,9/2/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",10/24/2016,10/30/2016,"SurveyMonkey","C-",1059,"lv",.0638511,45,41,8,,43.65845,40.44346,5.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47843,74866,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Kentucky",10/24/2016,10/30/2016,"SurveyMonkey","C-",318,"lv",.0637407,31,59,8,,29.66877,58.40281,5.333669,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47811,74834,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Mississippi",10/15/2016,10/19/2016,"Google Consumer Surveys","B",237,"lv",.0635387,31.1,45.01,3.97,,36.0204,52.39381,2.103567,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47128,73761,10/21/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",10/20/2016,10/24/2016,"Google Consumer Surveys","B",839,"lv",.0632596,39.02,38.79,5.53,,43.79023,45.86814,4.212764,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47394,74431,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",8/10/2016,8/12/2016,"YouGov","B",990,"lv",.0631908,45,36,5,,46.94428,40.06079,3.034159,,"","http://www.cbsnews.com/news/poll-hillary-clinton-up-florida-new-hampshire-extends-lead-electoral-map/",44846,68732,8/14/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Alaska",8/9/2016,8/14/2016,"Lake Research Partners","B+",500,"lv",.0630637,30,38,11,,31.61163,44.22406,8.074096,,"","http://midnightsunak.com/2016/10/16/midnight-sun-exclusive-new-poll-shows-trump-clinton-tied-alaska/",46873,73330,10/16/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Washington",8/9/2016,8/13/2016,"Elway Research","A+",350,"lv",.0629187,45,24,,,44.38254,27.26564,,,"","https://www.documentcloud.org/documents/3013245-Elway-Poll-Governor-President-081516.html",44856,68751,8/15/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/5/2016,8/8/2016,"Selzer & Company","A+",749,"lv",.0626779,44,40,9,,45.54902,43.81434,5.364256,,"","https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rAjnCYJjgvBw/v0",44815,68645,8/10/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/23/2016,10/29/2016,"USC Dornsife/LA Times","",3220,"lv",.0624388,44.09,46.03,,,45.12179,43.37265,,,"","http://latimes.com/politics/",47762,74750,10/30/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Washington",10/18/2016,10/26/2016,"SurveyMonkey","C-",782,"lv",.0624336,51,34,9,,49.50286,34.65713,5.654415,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47603,74493,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Georgia",10/7/2016,10/20/2016,"Ipsos","A-",523,"lv",.0620748,40.91,49.4,,,39.10241,49.78908,,,"","http://www.reuters.com/statesofthenation/",47193,73870,10/22/16,"15:09:38  1 Nov 2016"
